Rent,Bedrooms,Sq.Mt,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semidetached,Bedrooms / Sq.Mt,Elevator x Penthouse,Bedrooms x Duplex,Outer x Penthouse,Outer x Duplex,District_barajas,District_carabanchel,District_centro,District_chamartin,District_chamberi,District_ciudad lineal,District_fuencarral,District_hortaleza,District_latina,District_moncloa,District_moratalaz,District_puente vallecas,District_retiro,District_salamanca,District_san blas,District_tetuan,District_usera,District_vicalvaro,District_villa de vallecas,Prediction
1200,2,84,3.0,0,1,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1682.9802
1100,0,65,8.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692.6767000000002
730,0,38,3.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,426.75970000000007
1200,3,109,6.0,0,1,0,0,0,0,0.027522935779816515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813.1718
2500,2,130,2.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2508.4891
1200,0,45,5.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.5928000000001
900,2,54,0.0,1,1,0,0,0,0,0.037037037037037035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185.9699
1300,1,78,-1.0,1,1,0,0,0,0,0.01282051282051282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479.3608000000002
1800,4,195,5.0,1,1,0,0,0,0,0.020512820512820513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2349.1706
3500,0,115,7.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2579.3841
4500,6,490,7.0,1,1,0,0,0,0,0.012244897959183673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5340.4791
3100,4,250,0.0,1,0,0,1,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2691.1876
875,2,91,3.0,1,1,0,0,0,0,0.02197802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1185.3046
700,1,57,1.0,1,1,0,0,0,0,0.017543859649122806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,599.8223
1300,3,120,1.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.4221000000002
900,3,76,3.0,1,1,0,0,0,0,0.039473684210526314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1030.4626
1250,2,60,23.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1768.2458000000001
2700,0,130,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2689.0787
900,2,44,1.0,1,1,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,609.8382
3200,4,208,3.0,1,1,0,0,0,0,0.019230769230769232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001.9144
1550,3,139,10.0,1,1,0,0,0,0,0.02158273381294964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1852.6185
1450,3,120,5.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2540.7033
3000,4,200,11.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3221.6969
800,1,56,6.0,1,1,0,0,0,0,0.017857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,959.4488000000001
900,3,75,3.0,1,1,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1020.1398
2500,3,200,5.0,1,1,0,0,0,0,0.015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009.6268
2250,2,122,4.0,1,1,0,0,0,0,0.01639344262295082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.4867000000004
1550,2,100,6.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931.7031000000002
1200,2,70,3.0,0,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365.9315000000001
3700,3,250,0.0,1,0,0,1,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2691.1876
1600,2,110,1.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1291.143
4000,4,256,2.0,1,1,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3624.7909000000004
1100,2,70,8.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1194.2628
1550,3,152,4.0,1,1,0,0,0,0,0.019736842105263157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378.1939
1325,1,75,2.0,1,1,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.0435000000002
900,0,45,1.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,620.1610000000001
3000,5,260,3.0,1,1,0,0,0,0,0.019230769230769232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479.8857000000003
690,3,67,1.0,1,1,0,0,0,0,0.04477611940298507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,847.2626
1800,2,140,5.0,1,1,0,0,0,0,0.014285714285714285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.2588
1600,3,120,4.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1529.8132
1400,3,88,4.0,1,1,0,0,0,0,0.03409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1199.4836
765,2,65,1.0,1,1,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,826.6170000000001
999,1,30,3.0,0,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.17730000000006
2400,4,115,4.0,1,1,0,0,0,0,0.034782608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2443.9419
650,1,55,3.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.6838
3500,4,328,3.0,1,1,0,0,0,0,0.012195121951219513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4597.5509
630,2,55,2.0,1,1,0,0,0,0,0.03636363636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.5364000000001
5700,0,325,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3736.282
2800,2,130,2.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2508.4891
2295,1,65,3.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,916.9118000000001
1500,2,122,3.0,1,1,0,0,0,0,0.01639344262295082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114.1536
2800,2,140,1.0,1,1,0,0,1,0,0.014285714285714285,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2566.5697
1485,2,115,2.0,1,1,0,0,0,0,0.017391304347826087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.7466
700,0,50,3.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,762.0698000000001
1400,2,78,3.0,1,1,0,0,0,0,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016.8509
1200,3,104,1.0,1,1,0,0,0,0,0.028846153846153848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1229.2062
1300,1,50,5.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.2068000000002
750,0,50,7.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.2508000000003
1200,1,90,0.0,0,1,0,0,0,0,0.011111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1609.4748000000002
5500,5,300,1.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4218.2177
2500,3,130,2.0,1,1,0,0,0,0,0.023076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2508.4891
2660,2,87,3.0,0,1,0,0,0,0,0.022988505747126436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1898.3196
1700,3,120,3.0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2054.601
1100,3,120,3.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484.6658
5500,5,440,6.0,1,1,0,0,0,0,0.011363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5889.146699999999
6000,5,420,6.0,1,1,0,0,0,0,0.011904761904761904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5682.690699999999
900,2,97,3.0,1,1,0,0,0,0,0.020618556701030927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1247.2414
875,1,70,2.0,1,1,0,0,0,0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,923.3784
1400,2,80,2.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.4486000000002
1500,2,91,3.0,1,1,0,0,0,0,0.02197802197802198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794.1468
800,0,80,3.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1071.7538
1250,1,105,0.0,1,1,0,0,0,0,0.009523809523809525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1975.7532999999999
950,2,65,1.0,1,1,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,826.6170000000001
4700,4,231,4.0,1,1,0,0,0,0,0.017316017316017316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3225.6719
1500,2,85,3.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732.21
1600,1,95,7.0,1,1,0,0,0,0,0.010526315789473684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925.2365
2599,4,310,0.0,1,0,0,1,0,0,0.012903225806451613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3310.5556
5000,6,600,0.0,1,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6304.1676
1900,3,138,1.0,1,1,0,0,0,0,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1580.1814000000002
1350,2,90,1.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.7381
950,1,65,10.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1232.9436
1500,3,136,3.0,1,1,0,0,0,0,0.022058823529411766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1505.6183
1000,3,107,3.0,1,1,0,0,0,0,0.028037383177570093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1350.4694000000002
1800,0,100,9.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067.1453
650,0,35,2.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112.1083
2600,2,70,3.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.368
2900,4,216,3.0,1,1,0,0,0,0,0.018518518518518517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2475.6546
990,3,90,4.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1075.9169000000002
6500,4,256,2.0,1,1,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2843.4192000000003
1200,2,80,3.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2037.4965
1450,3,117,3.0,1,1,0,0,0,0,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2235.0691
1850,2,134,3.0,1,1,0,0,0,0,0.014925373134328358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147.2361
600,2,60,2.0,0,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608.7139000000001
1200,2,70,2.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,923.3784
2565,2,70,9.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.7819
740,1,55,3.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,813.6838
850,1,44,3.0,1,1,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,700.133
840,2,78,3.0,1,1,0,0,0,0,0.02564102564102564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.1082
2300,3,150,13.0,1,1,0,0,1,0,0.02,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2245.8237999999997
790,2,63,2.0,1,1,0,0,0,0,0.031746031746031744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,851.1188000000001
1450,1,60,1.0,0,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1529.3092000000001
825,3,82,1.0,1,1,0,0,0,0,0.036585365853658534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.1046000000001
5000,6,600,0.0,1,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6304.1676
2100,0,100,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2379.3947000000003
4900,0,240,1.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151.1581
1600,2,130,2.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2324.1181
1000,0,40,1.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.5749
1750,2,85,3.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1123.3678
2499,4,200,4.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964.4794
2700,1,68,0.0,1,1,0,0,0,0,0.014705882352941176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.4891000000002
2300,0,185,1.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2065.353
600,1,50,2.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,716.9224000000002
1400,2,90,1.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.6870000000001
3200,0,220,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202.4159
2200,4,110,3.0,1,1,0,0,1,0,0.03636363636363636,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1381.4378
1250,2,130,5.0,1,1,0,0,1,0,0.015384615384615385,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1678.1886000000002
2700,5,194,9.0,1,1,0,0,0,0,0.02577319587628866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3037.4885
2500,3,165,2.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2869.7871
650,2,70,4.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1013.6732000000001
1000,1,73,14.0,1,1,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1496.1156
3200,4,205,2.0,1,1,0,0,0,0,0.01951219512195122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835.0074999999997
1550,3,152,4.0,1,1,0,0,0,0,0.019736842105263157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378.1939
1000,1,70,4.0,1,1,0,0,0,0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1979.4159
1400,4,107,3.0,1,1,0,0,0,0,0.037383177570093455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868.5205
600,3,65,3.0,1,1,0,0,0,0,0.046153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,916.9118000000001
950,2,50,7.0,0,1,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1696.9656
2900,3,165,2.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2869.7871
1800,1,90,7.0,1,1,0,0,0,0,0.011111111111111112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873.6225
1800,1,90,3.0,1,1,0,0,1,0,0.011111111111111112,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.0329000000002
800,1,60,3.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,865.2978
750,0,50,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.2190000000002
3500,4,210,2.0,1,1,0,0,0,0,0.01904761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3334.3131000000003
1200,3,100,1.0,1,1,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1187.9150000000002
2025,2,75,1.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538.6872
2700,2,135,3.0,1,1,0,0,0,0,0.014814814814814815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248.3500000000004
2275,4,170,4.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564.0043
680,2,70,0.5,0,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,644.2208
690,3,78,1.0,1,1,0,0,0,0,0.038461538461538464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.8134
2900,3,160,2.0,1,1,0,0,0,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2818.1731
950,1,69,4.0,1,1,0,0,0,0,0.014492753623188406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1003.3504000000001
3800,4,291,4.0,1,1,0,0,0,0,0.013745704467353952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3813.0631000000003
3500,0,110,5.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2437.4753
2300,4,262,2.0,1,1,0,0,0,0,0.015267175572519083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2761.1437
850,1,60,3.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.2978
850,1,40,0.0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.0142000000001
900,1,50,3.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,762.0698000000001
1250,1,58,4.0,1,1,0,0,0,0,0.017241379310344827,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498.6418000000003
760,2,60,3.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,865.2978
1500,1,55,1.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332.2312000000002
1300,0,99,3.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785.9381000000003
1900,2,90,2.0,0,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.2401000000002
1200,0,60,2.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.9926
2300,3,150,2.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1749.2024
1890,1,40,5.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.9788
2800,3,198,1.0,1,1,0,0,0,0,0.015151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2980.9211
1800,0,100,5.0,0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2122.8108
1499,0,104,5.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.7958
700,1,55,2.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,768.5364000000001
749,1,90,1.0,1,1,0,0,1,0,0.011111111111111112,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1084.6870000000001
1250,4,110,4.0,1,1,0,0,0,0,0.03636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1426.5852
1250,2,91,0.0,1,1,0,0,0,0,0.02197802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1049.8624
950,0,36,5.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,707.8454
650,2,65,4.0,1,1,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,962.0592000000001
1200,2,91,1.0,1,1,0,0,0,0,0.02197802197802198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1095.0098
2500,2,215,0.0,1,1,0,0,0,0,0.009302325581395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2329.8896
